"Country","Powerplant Name","Capacity (MW)","Latitude","Longitude","Primary Fuel"
"United States of America","SPS4 Monument",10.1,32.6819,-103.3036,"Solar"
"United States of America","SPS5 Hopi",10.1,32.3456,-104.2347,"Solar"
"United States of America","SR Camden",12,33.6315,-92.7036,"Solar"
"United States of America","SR Hazlehurst",20,31.8103,-82.575,"Solar"
"United States of America","SR Houston",3.1,33.9267,-88.9976,"Solar"
"United States of America","SR Jenkins Ft Lupton",13,40.0814,-104.7467,"Solar"
"United States of America","SR Kersey",3.5,40.3862,-104.551,"Solar"
"United States of America","SR Mavericks",7.8,40.23,-105.03,"Solar"
"United States of America","SR Platte Solar Farm",16,40.1817,-104.6921,"Solar"
"United States of America","SR Skylark B",2,40.5795,-104.8957,"Solar"
"United States of America","SR85",10,33.145,-112.66,"Solar"
"United States of America","SVEP Solar Project Company",2,42.7536,-73.2261,"Solar"
"United States of America","Sabert Solar",1.8,40.4755,-74.3209,"Solar"
"United States of America","Sacramento (SMUD)",1.5,38.5872,-121.4578,"Solar"
"United States of America","Sacramento Fairbain Water Treatment Plan",1,38.6436,-121.4164,"Solar"
"United States of America","Sacramento Regional County Sanitation PV",3.5,38.4486,-121.4637,"Solar"
"United States of America","Sacramento Soleil LLC",1,38.4498,-121.1647,"Solar"
"United States of America","Saddle Mountain Solar I",15,33.3783,-113.1808,"Solar"
"United States of America","Salinas",15.5,17.9786,-66.2205,"Solar"
"United States of America","Salt Palace Solar Gen Plant",1.3,40.7672,-111.895,"Solar"
"United States of America","Saluda Solar  LLC",6.8,33.9684,-81.7829,"Solar"
"United States of America","Saluda Solar II",3.4,34.011,-81.739,"Solar"
"United States of America","Samarcand Solar Farm  LLC",5,35.3117,-79.695,"Solar"
"United States of America","Sampson Road Community Solar",2,42.1,-72,"Solar"
"United States of America","Sampson Solar",2,34.961,-78.4705,"Solar"
"United States of America","San Antonio West Solar Rooftop",1.5,33.9656,-117.6591,"Solar"
"United States of America","San Fermin Solar Farm",27,18.4055,-65.9077,"Solar"
"United States of America","San Isabel Solar  LLC",30,37.372,-104.843,"Solar"
"United States of America","San Luis Solar Garden",1.2,37.0681,-106.0189,"Solar"
"United States of America","San Luis Valley Solar Array",2.7,37.777,-106.22,"Solar"
"United States of America","San Luis Valley Solar Ranch",35,37.6945,-105.9276,"Solar"
"United States of America","Sand Drag LLC",19,35.9828,-120.1103,"Solar"
"United States of America","Sand Lake DPC Solar",1,45.4455,-92.549,"Solar"
"United States of America","Sandoval Solar Energy Center",6.1,35.2836,-106.8128,"Solar"
"United States of America","Sandstone Solar",45,33.0356,-111.4303,"Solar"
"United States of America","Sandy Cross Solar  LLC",1.2,35.8683,-77.9542,"Solar"
"United States of America","Santa Fe Solar Energy Center",9.5,35.5878,-106.0609,"Solar"
"United States of America","Santa Fe Springs Rooftop Solar BLDG H",1.5,33.9108,-118.0444,"Solar"
"United States of America","Santa Fe Springs Rooftop Solar BLDG M",1.8,33.9108,-118.0444,"Solar"
"United States of America","Santolina Solar Energy Center",10.5,35.0297,-106.8555,"Solar"
"United States of America","Sappony Solar LLC",20,36.9405,-77.4178,"Solar"
"United States of America","Sarah Solar",5,36.1394,-78.1469,"Solar"
"United States of America","Sauk DPC Solar",1,43.5959,-90.3226,"Solar"
"United States of America","Scarlet Solar",2,35.2878,-77.7951,"Solar"
"United States of America","Scenic Hill Solar III",5,35.4671,-93.5152,"Solar"
"United States of America","Schell Solar Farm",5,36.4356,-77.5664,"Solar"
"United States of America","Scituate PV",2.5,42.1775,-70.7406,"Solar"
"United States of America","Scotland Solar RES",1.1,38.9099,-86.9473,"Solar"
"United States of America","Scott Solar Farm",17,37.523,-77.934,"Solar"
"United States of America","Scott-II Solar LLC",2,37.5262,-77.9446,"Solar"
"United States of America","Seaboard Solar LLC",5,36.4769,-77.4678,"Solar"
"United States of America","Seabrook Solar Plant",6.8,39.485,-75.215,"Solar"
"United States of America","Seabrook Village",3.1,40.2342,-74.0872,"Solar"
"United States of America","Searchlight Solar",17.5,35.4797,-114.9361,"Solar"
"United States of America","Sedberry Farm",5,35.2439,-79.3217,"Solar"
"United States of America","Selma Solar LLC",5,35.5764,-78.1833,"Solar"
"United States of America","Selmer Farm LLC",15.8,35.1497,-88.5553,"Solar"
"United States of America","Selmer I",16,35.1406,-88.5511,"Solar"
"United States of America","Selmer II",8,35.1661,-88.6467,"Solar"
"United States of America","Seminole",1.6,31.0651,-84.9317,"Solar"
"United States of America","Seville 1",20,33.1125,-116.0139,"Solar"
"United States of America","Seville 2",30,33.1101,-116.0059,"Solar"
"United States of America","Shaffer",5,42.5942,-71.2494,"Solar"
"United States of America","Shafter Solar LLC",20,35.3933,-119.1278,"Solar"
"United States of America","Shakopee Met Council WTP",1.3,44.7966,-93.437,"Solar"
"United States of America","Shankle Solar Center LLC",4.8,34.9439,-79.1958,"Solar"
"United States of America","Shannon Farm",5,34.8475,-79.1289,"Solar"
"United States of America","Sharon Station",2.7,40.1826,-74.539,"Solar"
"United States of America","Shasta Solar Farm",3,41.0314,-121.4225,"Solar"
"United States of America","Shawboro PV1",20,36.4333,-76.0872,"Solar"
"United States of America","Sheep Solar",2.2,44.826,-122.949,"Solar"
"United States of America","Shelby Randolph Road Solar 1  LLC",2,35.3092,-81.5884,"Solar"
"United States of America","Shelby Solar Energy Generation Facility",1,35.2536,-81.5956,"Solar"
"United States of America","Sheldon Solar",2.3,44.9106,-72.9794,"Solar"
"United States of America","Shirley Landfill",1,42.5417,-71.6764,"Solar"
"United States of America","Shirley Water",2,42.5546,-71.6235,"Solar"
"United States of America","Shoe Creek Solar  LLC",65,34.8449,-79.3847,"Solar"
"United States of America","Shore Point Solar",1,40.245,-74.2433,"Solar"
"United States of America","Shrewsbury Solar",2.5,42.2661,-71.6958,"Solar"
"United States of America","Shuman Solar",2.2,42.1149,-71.066,"Solar"
"United States of America","Sierra Solar Greenworks",20,34.7036,-118.3342,"Solar"
"United States of America","Sierra SunTower Solar Gen Station",7.5,34.7306,-118.135,"Solar"
"United States of America","Sigmon Catawba Farm",5,35.6122,-81.2433,"Solar"
"United States of America","Siler 421 Farm  LLC",5,35.7474,-79.4497,"Solar"
"United States of America","Silver City WWTP PV Project",1,32.7139,-108.2481,"Solar"
"United States of America","Silver Lake Solar Farm",1.7,40.4948,-74.3995,"Solar"
"United States of America","Silver Lake Solar Photovoltaic Facility",1.8,42.4525,-73.2403,"Solar"
"United States of America","Silver State Solar Power North",52,35.7931,-115.3503,"Solar"
"United States of America","Silver State Solar Power South",250,35.63,-115.32,"Solar"
"United States of America","Silverton Solar",2.2,45.014,-122.807,"Solar"
"United States of America","Silvi Gibraltar Rock",2.5,40.4509,-74.7171,"Solar"
"United States of America","Simcoe Solar",20,43.2884,-115.9554,"Solar"
"United States of America","Simon Solar Farm LLC",30,33.6781,-83.6758,"Solar"
"United States of America","Simons Farm",5,36.3064,-76.9972,"Solar"
"United States of America","Skidmore College",2,43.0937,-73.8113,"Solar"
"United States of America","Skillman",2.7,40.5744,-74.6481,"Solar"
"United States of America","Skylark",4,40.5779,-104.8948,"Solar"
"United States of America","Slayton Solar",1.7,43.9803,-95.7672,"Solar"
"United States of America","Smith & Wesson at Springfield MA PV",1.9,42.1379,-72.5509,"Solar"
"United States of America","Smithfield",1.8,35.4883,-78.3198,"Solar"
"United States of America","Snow Camp Solar  LLC",5.2,35.8627,-79.4235,"Solar"
"United States of America","Snow Hill Solar 2 LLC",2,35.4442,-77.6494,"Solar"
"United States of America","SoINCPower5  LLC",5,36.0528,-77.7625,"Solar"
"United States of America","SoINCPower6  LLC",5,36.443,-76.581,"Solar"
"United States of America","Soboba Community Solar Project",1,33.7671,-116.9059,"Solar"
"United States of America","Sod Run WTP A",2,39.436,-76.22,"Solar"
"United States of America","Sol Orchard El Centro PV",20,32.8033,-115.5464,"Solar"
"United States of America","SolaireHolman Solar Project",50,30.4551,-103.4747,"Solar"
"United States of America","Solana Generating Station",280,32.9223,-112.9559,"Solar"
"United States of America","Solar Blythe 2",20,33.6187,-114.6962,"Solar"
"United States of America","Solar Gen 2",155.1,33.08,-115.47,"Solar"
"United States of America","Solar Glynn",18,31.25,-81.433,"Solar"
"United States of America","Solar Park Gainesville  LLC",1.6,29.7004,-82.3378,"Solar"
"United States of America","Solar Photovoltaic Project #02",1,33.9852,-117.7008,"Solar"
"United States of America","Solar Photovoltaic Project #03",1,34.0943,-117.4001,"Solar"
"United States of America","Solar Photovoltaic Project #05",2.5,34.0863,-117.2306,"Solar"
"United States of America","Solar Photovoltaic Project #06",2,34.0414,-117.5731,"Solar"
"United States of America","Solar Photovoltaic Project #07",2.5,34.0861,-117.2275,"Solar"
"United States of America","Solar Photovoltaic Project #08",2,34.0419,-117.565,"Solar"
"United States of America","Solar Photovoltaic Project #09",1,34.0428,-117.5717,"Solar"
"United States of America","Solar Photovoltaic Project #10",1.5,34.075,-117.5169,"Solar"
"United States of America","Solar Photovoltaic Project #11",3.5,34.0758,-117.2414,"Solar"
"United States of America","Solar Photovoltaic Project #13",3.5,34.0835,-117.2356,"Solar"
"United States of America","Solar Photovoltaic Project #15",3.5,34.0792,-117.5167,"Solar"
"United States of America","Solar Photovoltaic Project #16",1.5,34.0856,-117.2336,"Solar"
"United States of America","Solar Photovoltaic Project #17",3.5,34.0728,-117.5033,"Solar"
"United States of America","Solar Photovoltaic Project #18",1.5,34.0833,-117.5164,"Solar"
"United States of America","Solar Photovoltaic Project #22",2,34.08,-117.2114,"Solar"
"United States of America","Solar Photovoltaic Project #23",2.5,34.0808,-117.5203,"Solar"
"United States of America","Solar Photovoltaic Project #26",6,34.1312,-117.4253,"Solar"
"United States of America","Solar Photovoltaic Project #27",2,34.1311,-117.4217,"Solar"
"United States of America","Solar Photovoltaic Project #28",3.5,34.0942,-117.2742,"Solar"
"United States of America","Solar Photovoltaic Project #32",1.5,34.0317,-117.5719,"Solar"
"United States of America","Solar Photovoltaic Project #33",1,34.0325,-117.5692,"Solar"
"United States of America","Solar Photovoltaic Project #42",5,36.0281,-119.0747,"Solar"
"United States of America","Solar Photovoltaic Project #44",8,33.8392,-117.2208,"Solar"
"United States of America","Solar Photovoltaic Project #48",5,34.0811,-117.2281,"Solar"
"United States of America","Solar Star 1",318,34.8181,-118.4036,"Solar"
"United States of America","Solar Star 2",279,34.8486,-118.3528,"Solar"
"United States of America","Solar Star California  XLI  LLC",54,34.839,-118.3868,"Solar"
"United States of America","Solar Star California  XLIV  LLC",9.5,34.5119,-117.9228,"Solar"
"United States of America","Solar Star California II LLC",2,38.5164,-121.4753,"Solar"
"United States of America","Solar Star New Jersey NJ LLC",1.5,40.4015,-74.6697,"Solar"
"United States of America","Solar Star North Carolina II LLC",6.5,36.425,-77.064,"Solar"
"United States of America","Solean Solar Project",4,42.0869,-78.4482,"Solar"
"United States of America","Solten Plainville 6000  LLC",4.9,42.0412,-71.2933,"Solar"
"United States of America","Soluga Farms 1",5,35.2431,-78.3869,"Solar"
"United States of America","Soluga Farms 2 LLC",5,34.5,-78.6892,"Solar"
"United States of America","Soluga Farms III",5,35.2193,-78.6733,"Solar"
"United States of America","Solverde 1",85,34.6557,-118.2982,"Solar"
"United States of America","Somers Solar Center  LLC",5,41.955,-72.4458,"Solar"
"United States of America","Sonne One",5,35.4372,-77.8336,"Solar"
"United States of America","Sonne Two",5,35.6567,-81.1836,"Solar"
"United States of America","Sonora 1",1.5,37.8898,-120.5287,"Solar"
"United States of America","Sophie Solar",4.5,35.305,-81.6969,"Solar"
"United States of America","Soul City Solar",3.5,36.25,-78.25,"Solar"
"United States of America","South Atlantic Services Solar Farm I",1.6,34.2902,-77.9757,"Solar"
"United States of America","South Campus Solar",1.3,39.7815,-75.5484,"Solar"
"United States of America","South Louisburg Solar",5,36.057,-78.308,"Solar"
"United States of America","South Milford Solar Plant",2.9,38.3111,-113.0536,"Solar"
"United States of America","South Mills Solar  LLC",3,45.7301,-107.6326,"Solar"
"United States of America","South Robeson Farm",5,34.5611,-79.281,"Solar"
"United States of America","South Sioux City Solar",2.3,42.4585,-96.4397,"Solar"
"United States of America","South Valley Solar Energy Center",10,34.9861,-106.7361,"Solar"
"United States of America","South Winston Farm  LLC",5.2,36.0288,-80.302,"Solar"
"United States of America","Southampton Solar  LLC",100,36.614,-77.166,"Solar"
"United States of America","Southbridge PV",3,42.0474,-71.9929,"Solar"
"United States of America","Southbridge Solar",1.9,42.0909,-72.0117,"Solar"
"United States of America","Southerland Farm Solar",5,36.2656,-78.3678,"Solar"
"United States of America","Southern Current One  LLC",10.2,32.9473,-81.2159,"Solar"
"United States of America","Southern Sky Renew Energy Berkley LLC",3,41.8378,-71.0913,"Solar"
"United States of America","Space Coast Next Gen Solar Energy",10,28.4586,-80.6811,"Solar"
"United States of America","Spartan",8.3,40.0478,-74.6165,"Solar"
"United States of America","Spartan PV 1  LLC",10.5,42.7151,-84.4824,"Solar"
"United States of America","Spectrum Solar PV Power Project",30,36.23,-114.87,"Solar"
"United States of America","Spencer Farm  LLC",5,35.7129,-80.4079,"Solar"
"United States of America","Spica Community Solar",2,44.9361,-94.8541,"Solar"
"United States of America","Spicewood Solar Farm LLC",5,35.3025,-79.7017,"Solar"
"United States of America","Spring Hill Road",1.9,42.419,-72.1807,"Solar"
"United States of America","Spring Mill Solar RES",1.1,38.7095,-86.4697,"Solar"
"United States of America","Spring Street Solar 1 CSG",2,41.9425,-70.7664,"Solar"
"United States of America","Spring Valley Farm 2  LLC",5,36.3711,-78.4153,"Solar"
"United States of America","Springbok Solar Farm 1",105,35.2492,-117.9553,"Solar"
"United States of America","Springbok Solar Farm 2",155,35.25,-117.9768,"Solar"
"United States of America","Springer Solar 1",1,36.3981,-104.5942,"Solar"
"United States of America","Springfield Solar 1 LLC",4.9,37.2464,-93.1664,"Solar"
"United States of America","Springfield Solar LLC",1.5,39.8939,-83.8056,"Solar"
"United States of America","St. Albans SPEED Project",2,44.7878,-73.0886,"Solar"
"United States of America","St. Matthews Solar",10.2,33.6867,-80.7586,"Solar"
"United States of America","St. Paul Intl Airport Red & Blue Parking",3.2,44.88,-93.21,"Solar"
"United States of America","St. Pauls Solar 1  LLC",4.9,34.7716,-78.9836,"Solar"
"United States of America","St. Pauls Solar 2",5,34.7691,-78.981,"Solar"
"United States of America","Stafford MS Ground Mount",2,41.964,-72.309,"Solar"
"United States of America","Stafford St Solar 1 CSG",2,42.224,-71.8706,"Solar"
"United States of America","Stafford St Solar 3 CSG",1,42.224,-71.8706,"Solar"
"United States of America","Stagecoach Solar",5,36.4147,-78.4597,"Solar"
"United States of America","Stainback Solar Farm",5,36.3953,-78.3283,"Solar"
"United States of America","Staples La Mirada  CA",1.1,33.8817,-118.0175,"Solar"
"United States of America","Star Solar",5,36.08,-78.8239,"Solar"
"United States of America","State Street Solar LLC",1.4,42.2008,-72.3222,"Solar"
"United States of America","Stateline Solar",299.5,35.6,-115.4,"Solar"
"United States of America","Statesville Solar",5,35.7397,-80.7124,"Solar"
"United States of America","Steel Bridge Solar  LLC",2.3,45.068,-123.47,"Solar"
"United States of America","Steel Sun",2,42.8128,-78.8453,"Solar"
"United States of America","Sterling PV 3",1.6,40.6316,-103.1947,"Solar"
"United States of America","Sterlington Greenworks LLC",1.3,41.0675,-72.4403,"Solar"
"United States of America","Stetson Road Solar - Barre I",2,42.4029,-72.1027,"Solar"
"United States of America","Stikeleather Farm",5,35.9022,-81.1061,"Solar"
"United States of America","Stockton Athletic Center",1.4,39.4884,-74.5353,"Solar"
"United States of America","Stone Hill Solar",2,42.0591,-71.0892,"Solar"
"United States of America","Stone Solar",5,34.5831,-79.0318,"Solar"
"United States of America","Storrie Lake Solar Project",1.9,35.6569,-105.1839,"Solar"
"United States of America","Stout Farm",5,36.0792,-79.1997,"Solar"
"United States of America","Stow PV",2,42.4369,-71.5061,"Solar"
"United States of America","Strata Roof 1",1,38.6435,-121.5055,"Solar"
"United States of America","Strawberry Point DPC Solar",1.3,42.6786,-91.5452,"Solar"
"United States of America","Stroud Solar Station",20,36.5314,-120.1069,"Solar"
"United States of America","Sudbury Landfill",1.3,42.3639,-71.385,"Solar"
"United States of America","Sudbury Solar",2,43.833,-73.192,"Solar"
"United States of America","Sue Cleveland High School",1,35.3133,-106.6578,"Solar"
"United States of America","Sugar Run Solar",5,36.4378,-76.5978,"Solar"
"United States of America","Sullivan County - Adult Care Solar",2,41.7966,-74.7081,"Solar"
"United States of America","Sullivan Solar",1.5,41.655,-70.9564,"Solar"
"United States of America","Sullivan Solar  LLC",5.2,39.132,-87.4138,"Solar"
"United States of America","Sulphur Springs",20,32.0628,-109.9193,"Solar"
"United States of America","Summer North Solar",6.5,34.7231,-118.2897,"Solar"
"United States of America","Summer Solar A2",1.5,34.7231,-118.2897,"Solar"
"United States of America","Summer Solar B2",1.5,34.7231,-118.2897,"Solar"
"United States of America","Summer Solar C2",1.5,34.7231,-118.2897,"Solar"
"United States of America","Summer Solar D2",1,34.7231,-118.2897,"Solar"
"United States of America","Summer Solar LLC",20,34.7147,-118.311,"Solar"
"United States of America","Summit Associates",1.9,40.5003,-74.3536,"Solar"
"United States of America","Summit Farms Solar",60,36.4765,-76.136,"Solar"
"United States of America","Summit Water Nexus Mt. Holly  LLC Solar",1,39.9873,-74.8018,"Solar"
"United States of America","Sumrall I Solar Farm",52,31.4035,-89.4976,"Solar"
"United States of America","Sumrall II Solar Farm",52,31.3971,-89.4859,"Solar"
"United States of America","Sun City Project LLC",20,35.9831,-120.1103,"Solar"
"United States of America","Sun Devil Solar",5,36.432,-77.9703,"Solar"
"United States of America","Sun Harvest Solar NDP1",1.5,37.0576,-120.6536,"Solar"
"United States of America","SunAnza",2,33.5553,-116.6396,"Solar"
"United States of America","SunE Alamosa",8.2,37.6903,-105.8805,"Solar"
"United States of America","SunE CPS1 LLC",10,29.245,-98.4183,"Solar"
"United States of America","SunE CPS2 LLC",10,29.245,-98.4183,"Solar"
"United States of America","SunE CPS3 LLC",10.6,29.2219,-98.6692,"Solar"
"United States of America","SunE EPE1 LLC",10,32.0344,-106.341,"Solar"
"United States of America","SunE EPE2 LLC",12,32.2517,-106.9133,"Solar"
"United States of America","SunE Rochester",1,34.0977,-117.5445,"Solar"
"United States of America","SunE- E Philadelphia Ontario",1,34.0353,-117.5341,"Solar"
"United States of America","SunEdison Anheuser Busch Fairfield",1,38.2321,-122.0927,"Solar"
"United States of America","SunEdison Ironwood State Prison",1,33.5673,-114.918,"Solar"
"United States of America","SunEdison LV Sutton Plant Site",1.2,34.2867,-77.9814,"Solar"
"United States of America","SunEdison Procter & Gamble Oxnard",1,34.2089,-119.13,"Solar"
"United States of America","SunEdison Walgreens Moreno Valley",1,33.8672,-117.23,"Solar"
"United States of America","SunEdison Walmart Apple Valley DC",1,34.5975,-117.2,"Solar"
"United States of America","SunEnergy1-Scotland Neck  LLC",3,36.125,-77.4091,"Solar"
"United States of America","SunGen Sharon 1 LLC",1.8,43.79,-72.49,"Solar"
"United States of America","Sunfish Farm",5,35.5581,-78.7358,"Solar"
"United States of America","Sunflower Solar",16,36.395,-77.593,"Solar"
"United States of America","Sunnyside Ranch Community Solar Array",1.5,39.415,-107.1572,"Solar"
"United States of America","Sunray 2",20,34.8634,-116.8276,"Solar"
"United States of America","Sunray 3",13.8,34.8634,-116.8276,"Solar"
"United States of America","Sunrise Community Solar",5,45.475,-92.8911,"Solar"
"United States of America","Sunset Reservoir North Basin",4.5,37.7509,-122.4818,"Solar"
"United States of America","Sutter Greeworks LLC",5,40.9281,-72.7711,"Solar"
"United States of America","Sutton Solar CSG",1.9,42.1024,-71.6977,"Solar"
"United States of America","Suwannee Solar Facility",8.8,30.3763,-83.1741,"Solar"
"United States of America","Swamp Fox Solar",10.8,33.7915,-81.2562,"Solar"
"United States of America","Sweetgum Solar",5,35.4583,-79.1811,"Solar"
"United States of America","Syncarpha Freetown",3.9,41.7689,-70.7865,"Solar"
"United States of America","Syncarpha Hancock I CSG",2,42.433,-73.3361,"Solar"
"United States of America","Syncarpha Hancock II CSG",2,42.4269,-73.347,"Solar"
"United States of America","Syncarpha Hancock III CSG",1,42.4281,-73.3326,"Solar"
"United States of America","Syncarpha Palmer  LLC",4.8,42.2228,-72.3095,"Solar"
"United States of America","Syncarpha Still River  LLC",2,42.4207,-71.6415,"Solar"
"United States of America","T0588 Phoenix - AZ",1.2,33.4472,-112.2177,"Solar"
"United States of America","TA-Acacia  LLC",20,34.6892,-118.3247,"Solar"
"United States of America","TA-High Desert LLC",20,34.7089,-118.3047,"Solar"
"United States of America","TIA Solar",1.6,27.9658,-82.5328,"Solar"
"United States of America","TWE Chocowinity Solar  LLC",4.5,35.5017,-77.1056,"Solar"
"United States of America","TWE New Bern Solar Project  LLC",4,35.1543,-77.1343,"Solar"
"United States of America","Tahquitz High School",1,33.7672,-117.0175,"Solar"
"United States of America","Tannery Road Landfill",2,43.239,-75.5346,"Solar"
"United States of America","Tarboro Solar",5,35.8581,-77.4992,"Solar"
"United States of America","Tart Farm",5,35.2044,-78.6811,"Solar"
"United States of America","Tatanka Wi",7.1,45.2108,-93.8843,"Solar"
"United States of America","Taylor County Solar",148,32.5831,-84.2972,"Solar"
"United States of America","Taylorsville Solar LLC",1.2,35.9091,-81.1525,"Solar"
"United States of America","Tech Park Solar",5,32.0979,-110.8157,"Solar"
"United States of America","Technology Drive Solar",2,42.8761,-72.5658,"Solar"
"United States of America","Temescal Canyon RV  LLC",1.5,33.8264,-117.5117,"Solar"
"United States of America","Temple Solar Arrays",2.2,40.4235,-75.9252,"Solar"
"United States of America","Templeton",3,42.5212,-72.0673,"Solar"
"United States of America","Tequesquite Landfill Solar PV Project",7.3,33.9782,-117.3851,"Solar"
"United States of America","Terra Francesco",1.5,34.0397,-117.6067,"Solar"
"United States of America","The City of Vineland at North Vineland",2.3,39.505,-74.9977,"Solar"
"United States of America","The City of Vineland at West Vineland",3.7,39.4624,-75.07,"Solar"
"United States of America","The Clorox Company",1.6,39.4721,-76.2013,"Solar"
"United States of America","The Lawrenceville School Solar Facility",5.2,40.3014,-74.7221,"Solar"
"United States of America","Thornton PV1",5,35.3958,-77.6617,"Solar"
"United States of America","Three Peaks Power",80,37.8271,-113.1371,"Solar"
"United States of America","Thunderegg Solar Center  LLC",10,43.931,-116.9876,"Solar"
"United States of America","Tiburon Holdings",5,35.9033,-80.4169,"Solar"
"United States of America","Tihonet Solar",1,41.7875,-70.7233,"Solar"
"United States of America","Timber Creek HS",1.3,39.7602,-75.0148,"Solar"
"United States of America","Tinton Falls Solar Farm",16,40.2639,-74.0842,"Solar"
"United States of America","Tioga Solar Morris County 1 LLC",1,40.8153,-74.4758,"Solar"
"United States of America","Tisbury Landfill Solar",1.1,41.4447,-70.6131,"Solar"
"United States of America","Titusville Solar",4.1,40.2928,-74.8472,"Solar"
"United States of America","Tolson Solar",3,35.8296,-77.6159,"Solar"
"United States of America","Tompkins Cortland Community College",2,42.5025,-76.2865,"Solar"
"United States of America","Topaz Solar Farm",585.9,35.4056,-120.0686,"Solar"
"United States of America","Town of Cary",1.5,34.8239,-77.9697,"Solar"
"United States of America","Town of Chestertown- Chestertown WWTP",1,39.1995,-76.0767,"Solar"
"United States of America","Town of East Bridgewater",2,42.0511,-70.9558,"Solar"
"United States of America","Town of Foxborough - Landfill (SREC II) CSG",1.2,42.0597,-71.1354,"Solar"
"United States of America","Town of Halfmoon",1,42.835,-73.6757,"Solar"
"United States of America","Town of Lexington Solar",1.6,42.4691,-71.2555,"Solar"
"United States of America","Town of Needham VNEM",3,42.2767,-71.2594,"Solar"
"United States of America","Town of Norfolk MA at Medway Branch",1.2,42.1278,-71.3403,"Solar"
"United States of America","Town of Uxbridge MA at Commerce Dr",1.8,42.0439,-71.6175,"Solar"
"United States of America","Town of Williamson Landfill PV",1.2,43.2444,-77.1747,"Solar"
"United States of America","Toyota HQ Plan",7.7,33.0842,-96.8411,"Solar"
"United States of America","Toys R Us- DE  Inc. at Mt. Olive  NJ",4.1,40.8189,-74.7186,"Solar"
"United States of America","Tracy Solar",10,35.7998,-78.1398,"Solar"
"United States of America","Trenton Solar Farm",1,40.2314,-74.7539,"Solar"
"United States of America","Trenton Solar Farm (MO)",2.8,40.1155,-93.6122,"Solar"
"United States of America","Trexlertown Solar Array North and South",1.9,40.5562,-75.5939,"Solar"
"United States of America","Tri-County Solar Facility",1,33.3081,-83.3896,"Solar"
"United States of America","Tripple State Farm",5,35.735,-80.7749,"Solar"
"United States of America","Tropico Solar PV Plant",14,35.8319,-119.0561,"Solar"
"United States of America","True North",4.8,42.8475,-70.8983,"Solar"
"United States of America","Tulare 1 and 2",3,36.2,-119.42,"Solar"
"United States of America","Tumbleweed Solar  LLC",9.9,44.1926,-121.2331,"Solar"
"United States of America","Turkey Branch Solar LLC",5,34.5244,-79.1044,"Solar"
"United States of America","Turkey Creek PV1",13.5,36.4414,-77.1356,"Solar"
"United States of America","Turrill Solar Farm",19.6,43.0347,-83.3089,"Solar"
"United States of America","Tuttle",4,35.2666,-97.8465,"Solar"
"United States of America","Twin Branch PV",2.6,41.69,-86.12,"Solar"
"United States of America","Twiss Street Solar",1.5,42.1483,-72.7481,"Solar"
"United States of America","Two Lines Farm",5,35.6292,-81.3267,"Solar"
"United States of America","Two Mile Solar",5,36.2231,-76.4619,"Solar"
"United States of America","Tyngsborough Solar",2.6,42.6697,-71.4465,"Solar"
"United States of America","UASTP I",1.2,32.097,-110.8106,"Solar"
"United States of America","UC Davis South Campus",13,38.55,-121.75,"Solar"
"United States of America","UMASS",4,42.3913,-72.5325,"Solar"
"United States of America","UMES (MD) - Princess Anne",2.2,38.2026,-75.6764,"Solar"
"United States of America","UMMS at Pocomoke",2.8,38.0981,-75.6111,"Solar"
"United States of America","US Foods Solar",6,40.5344,-74.2752,"Solar"
"United States of America","US-TOPCO (Soccer Center)",3,34.6607,-118.0812,"Solar"
"United States of America","USG 1",1,32.7928,-115.8573,"Solar"
"United States of America","USG 2",1,32.7904,-115.8632,"Solar"
"United States of America","USPS PV",10.7,33.9779,-118.2587,"Solar"
"United States of America","Union HS at Casa Grande",1.6,32.9369,-111.7386,"Solar"
"United States of America","United Stationers Supply Solar Electric",2.8,40.3206,-74.5017,"Solar"
"United States of America","Univ of California San Diego Solar",1.2,32.8744,-117.2389,"Solar"
"United States of America","Upchurch Solar Center LLC",5,35.7819,-77.8839,"Solar"
"United States of America","Upper Blackstone (MA) Treasure Valley",5,42.3328,-71.9876,"Solar"
"United States of America","Upson Rocky Creek Solar Plant",1,32.9208,-84.3431,"Solar"
"United States of America","Upton Community Solar",2,42.1,-71.7,"Solar"
"United States of America","Upton County Solar",150,31.2418,-102.2903,"Solar"
"United States of America","Ursa Community Solar",5,44.6716,-93.0826,"Solar"
"United States of America","Utah Red Hills Renewable Energy Park",80,37.8828,-112.9042,"Solar"
"United States of America","VA Sepulveda Ambulatory Care Center",3.5,34.2489,-118.4833,"Solar"
"United States of America","VEC Alburgh Array",1,44.9623,-73.2741,"Solar"
"United States of America","VEC Magee Hill Solar",1.3,44.3682,-73.0608,"Solar"
"United States of America","Vaca Dixon Solar Station",2,38.4106,-121.9264,"Solar"
"United States of America","Vacaville",1,38.3994,-121.9603,"Solar"
"United States of America","Valdosta",1,30.8101,-83.226,"Solar"
"United States of America","Valdosta Prison",1,30.9,-83.3,"Solar"
"United States of America","Vale Air Solar Center  LLC",10,43.965,-117.2581,"Solar"
"United States of America","Valencia 1 Solar CA",3,33.0436,-115.6278,"Solar"
"United States of America","Valencia Solar",10,32.1458,-110.8669,"Solar"
"United States of America","Valley Center",3,33.2503,-117.0226,"Solar"
"United States of America","Valley Center 1",2.5,33.2342,-117.0017,"Solar"
"United States of America","Valley Center 2",5,33.2342,-117.0017,"Solar"
